### DATA:
#
# 1093
#      Q             I(Q)           Error     
3.47262873E-02  8.48754196E+01  8.73906836E-02
3.51142905E-02  8.42955093E+01  8.69377255E-02
3.55022937E-02  8.38112335E+01  8.65675434E-02
3.58902969E-02  8.32698822E+01  8.61108378E-02
3.62783001E-02  8.27449722E+01  8.56717676E-02
3.66663033E-02  8.23978043E+01  8.53389576E-02
3.70543066E-02  8.17311020E+01  8.47536325E-02
3.74423098E-02  8.14806976E+01  8.44767913E-02
3.78303130E-02  8.08537750E+01  8.38937163E-02
3.82183162E-02  8.04064102E+01  8.35032389E-02
3.86063194E-02  8.00615463E+01  8.17774981E-02
3.89943226E-02  7.97456818E+01  8.00013989E-02
3.93823258E-02  7.93743820E+01  7.87931755E-02
3.97703290E-02  7.91453018E+01  7.78293088E-02
4.01583322E-02  7.87974625E+01  7.69106969E-02
4.05463354E-02  7.85122681E+01  7.60914907E-02
4.09343387E-02  7.82439346E+01  7.53450021E-02
4.13223419E-02  7.80179672E+01  7.46511444E-02
4.17103451E-02  7.77983780E+01  7.39897788E-02
4.20983483E-02  7.74765091E+01  7.33296573E-02
4.24863515E-02  7.71861649E+01  7.26824403E-02
4.28743547E-02  7.69440308E+01  7.20853731E-02
4.32623579E-02  7.67339096E+01  7.15184584E-02
4.36503611E-02  7.65841675E+01  7.10006952E-02
4.40383643E-02  7.64038010E+01  7.05045462E-02
4.44263675E-02  7.62549515E+01  6.99893013E-02
4.48143708E-02  7.61634827E+01  6.97389469E-02
4.52023740E-02  7.61626205E+01  6.98605627E-02
4.55903772E-02  7.61140747E+01  6.98835179E-02
4.59783804E-02  7.60675659E+01  6.99194744E-02
4.63663836E-02  7.59461594E+01  6.98385462E-02
4.67543868E-02  7.58844070E+01  6.97983876E-02
4.71423900E-02  7.56983109E+01  6.96659833E-02
4.75303932E-02  7.55787430E+01  6.95250034E-02
4.79183964E-02  7.54839401E+01  6.94311485E-02
4.83063996E-02  7.53555679E+01  6.92731515E-02
4.86944029E-02  7.50835114E+01  6.90555871E-02
4.90824061E-02  7.50184021E+01  6.89287633E-02
4.94704093E-02  7.51448822E+01  6.88878074E-02
4.98584125E-02  7.49354477E+01  6.86797053E-02
5.02464157E-02  7.48259277E+01  6.85069263E-02
5.06344189E-02  7.46673965E+01  6.83368444E-02
5.10224221E-02  7.44960480E+01  6.79979548E-02
5.14104253E-02  7.41874847E+01  6.71175942E-02
5.17984285E-02  7.39198532E+01  6.62232563E-02
5.21864318E-02  7.37148132E+01  6.54918402E-02
5.25744350E-02  7.35032349E+01  6.48561940E-02
5.29624382E-02  7.34164886E+01  6.43187761E-02
5.33504414E-02  7.32443314E+01  6.37921616E-02
5.37384446E-02  7.31933899E+01  6.33761808E-02
5.41264478E-02  7.30538406E+01  6.29134327E-02
5.45144510E-02  7.29025879E+01  6.24795668E-02
5.49024542E-02  7.27028503E+01  6.20305911E-02
5.52904574E-02  7.25479279E+01  6.16375282E-02
5.56784606E-02  7.24972229E+01  6.12877533E-02
5.60664639E-02  7.24697266E+01  6.09681234E-02
5.64544671E-02  7.24009323E+01  6.06229939E-02
5.68424703E-02  7.23693466E+01  6.03031740E-02
5.72304735E-02  7.23102722E+01  6.00111112E-02
5.76184767E-02  7.21437836E+01  5.96484505E-02
5.80064799E-02  7.21800690E+01  5.94068281E-02
5.83944831E-02  7.20702591E+01  5.90563640E-02
5.87824863E-02  7.19944229E+01  5.87689169E-02
5.91704895E-02  7.19763794E+01  5.85332476E-02
5.95584927E-02  7.18735123E+01  5.82121909E-02
5.99464960E-02  7.18568039E+01  5.79814278E-02
6.03344992E-02  7.16963959E+01  5.76686934E-02
6.07225024E-02  7.15988922E+01  5.73945232E-02
6.11105056E-02  7.15283585E+01  5.71203120E-02
6.14985088E-02  7.14930801E+01  5.68749346E-02
6.18865120E-02  7.14797211E+01  5.66792563E-02
6.22745152E-02  7.14207993E+01  5.64085171E-02
6.26625184E-02  7.13995132E+01  5.61900251E-02
6.30505216E-02  7.12702713E+01  5.59148975E-02
6.34385248E-02  7.12778320E+01  5.57150207E-02
6.38265281E-02  7.11444168E+01  5.54364659E-02
6.42145313E-02  7.10903091E+01  5.52160665E-02
6.46025345E-02  7.09766998E+01  5.49889244E-02
6.49905377E-02  7.09007797E+01  5.47664724E-02
6.53785409E-02  7.07529144E+01  5.44979572E-02
6.57665441E-02  7.07374420E+01  5.42834066E-02
6.61545473E-02  7.06380615E+01  5.40567338E-02
6.65425505E-02  7.05719910E+01  5.38704135E-02
6.69305537E-02  7.04240723E+01  5.36109209E-02
6.73185569E-02  7.03404999E+01  5.34120724E-02
6.77065602E-02  7.01973572E+01  5.31746633E-02
6.80945634E-02  7.00881729E+01  5.29478416E-02
6.84825666E-02  6.99933090E+01  5.27315438E-02
6.88705698E-02  6.99842834E+01  5.25507964E-02
6.92585730E-02  6.98962555E+01  5.23460023E-02
6.96465762E-02  6.97683411E+01  5.21266684E-02
7.00345794E-02  6.96624222E+01  5.19368127E-02
7.04225826E-02  6.95718536E+01  5.17362095E-02
7.08105858E-02  6.95096512E+01  5.15376441E-02
7.11985890E-02  6.94197769E+01  5.13538234E-02
7.15865923E-02  6.92719116E+01  5.11231683E-02
7.19745955E-02  6.92316666E+01  5.09628691E-02
7.23625987E-02  6.91492920E+01  5.07951938E-02
7.27506019E-02  6.89728394E+01  5.05689755E-02
7.31386051E-02  6.90526352E+01  5.04512601E-02
7.35266083E-02  6.89431381E+01  5.02227545E-02
7.39146115E-02  6.87776260E+01  5.00150919E-02
7.43026147E-02  6.87840729E+01  4.98896390E-02
7.46906179E-02  6.86593323E+01  4.96904664E-02
7.50786211E-02  6.85709763E+01  4.95253690E-02
7.54666244E-02  6.84834137E+01  4.93349917E-02
7.58546276E-02  6.83991470E+01  4.91510183E-02
7.62426308E-02  6.83776169E+01  4.90122437E-02
7.66306340E-02  6.82308655E+01  4.88162600E-02
7.70186372E-02  6.81528931E+01  4.86575328E-02
7.74066404E-02  6.81811447E+01  4.85349000E-02
7.77946436E-02  6.80239639E+01  4.83437069E-02
7.81826468E-02  6.78804092E+01  4.81509306E-02
7.85706500E-02  6.79809113E+01  4.80715223E-02
7.89586532E-02  6.78770599E+01  4.79012392E-02
7.93466565E-02  6.77045288E+01  4.77016903E-02
7.97346597E-02  6.75760422E+01  4.75370400E-02
8.01226629E-02  6.75076675E+01  4.73754108E-02
8.05106661E-02  6.75012817E+01  4.72524799E-02
8.08986693E-02  6.73631744E+01  4.70722280E-02
8.12866725E-02  6.73584595E+01  4.69350778E-02
8.16746757E-02  6.73607712E+01  4.68292981E-02
8.20626789E-02  6.71389923E+01  4.66202572E-02
8.24506821E-02  6.70853882E+01  4.65011261E-02
8.28386853E-02  6.70392456E+01  4.63622324E-02
8.32266886E-02  6.70718460E+01  4.62475121E-02
8.36146918E-02  6.69693832E+01  4.60925736E-02
8.40026950E-02  6.68854141E+01  4.59463000E-02
8.43906982E-02  6.68003311E+01  4.58061583E-02
8.47787014E-02  6.66656113E+01  4.56359684E-02
8.51667046E-02  6.66513214E+01  4.55253348E-02
8.55547078E-02  6.65635834E+01  4.53818776E-02
8.59427110E-02  6.65290985E+01  4.52518724E-02
8.63307142E-02  6.65001221E+01  4.51375470E-02
8.67187174E-02  6.64407196E+01  4.50165160E-02
8.71067207E-02  6.64242401E+01  4.49165478E-02
8.74947239E-02  6.63359985E+01  4.47837524E-02
8.78827271E-02  6.61876221E+01  4.46050800E-02
8.82707303E-02  6.62144547E+01  4.45063487E-02
8.86587335E-02  6.61199646E+01  4.43655066E-02
8.90467367E-02  6.60824203E+01  4.42617983E-02
8.94347399E-02  6.60851288E+01  4.41576019E-02
8.98227431E-02  6.60183334E+01  4.40188758E-02
9.02107463E-02  6.60203934E+01  4.39208671E-02
9.05987495E-02  6.58525162E+01  4.37465720E-02
9.09867528E-02  6.59123077E+01  4.36844118E-02
9.13747560E-02  6.57719269E+01  4.35161293E-02
9.17627592E-02  6.57941132E+01  4.34340984E-02
9.21507624E-02  6.57555237E+01  4.33256514E-02
9.25387656E-02  6.57634964E+01  4.32312377E-02
9.29267688E-02  6.57614517E+01  4.31401655E-02
9.33147720E-02  6.56916275E+01  4.30173948E-02
9.37027752E-02  6.57137527E+01  4.29350287E-02
9.40907784E-02  6.56449051E+01  4.30577137E-02
9.44787816E-02  6.55350037E+01  4.34107557E-02
9.48667849E-02  6.55175629E+01  4.38271016E-02
9.52547881E-02  6.53793106E+01  4.44230884E-02
9.56427913E-02  6.53007889E+01  4.48204316E-02
9.60307945E-02  6.52859650E+01  4.51361835E-02
9.64187977E-02  6.52787323E+01  4.54122648E-02
9.68068009E-02  6.52250366E+01  4.56518643E-02
9.71948041E-02  6.51451035E+01  4.55534495E-02
9.75828073E-02  6.51681747E+01  4.51777689E-02
9.79708105E-02  6.51037827E+01  4.47549485E-02
9.83588137E-02  6.50656586E+01  4.41041924E-02
9.87468170E-02  6.50772324E+01  4.37218472E-02
9.91348202E-02  6.50762939E+01  4.34366725E-02
9.95228234E-02  6.50281677E+01  4.31523658E-02
9.99108266E-02  6.50403290E+01  4.28932309E-02
1.00298830E-01  6.49931412E+01  4.26075868E-02
1.00686833E-01  6.49792099E+01  4.23579440E-02
1.01074836E-01  6.50114975E+01  4.21289317E-02
1.01462839E-01  6.49603577E+01  4.18962836E-02
1.01850843E-01  6.48921432E+01  4.16780412E-02
1.02238846E-01  6.48951187E+01  4.15284485E-02
1.02626849E-01  6.48392563E+01  4.14117277E-02
1.03014852E-01  6.49008484E+01  4.13809046E-02
1.03402855E-01  6.48676605E+01  4.13307734E-02
1.03790859E-01  6.47717133E+01  4.12500873E-02
1.04178862E-01  6.48076401E+01  4.12303098E-02
1.04566865E-01  6.47477112E+01  4.11286764E-02
1.04954868E-01  6.47567368E+01  4.10074517E-02
1.05342872E-01  6.47673721E+01  4.08591144E-02
1.05730875E-01  6.47973022E+01  4.07095961E-02
1.06118878E-01  6.46825180E+01  4.05075438E-02
1.06506881E-01  6.46859512E+01  4.03483137E-02
1.06894884E-01  6.46983261E+01  4.02260534E-02
1.07282888E-01  6.46944809E+01  4.01360206E-02
1.07670891E-01  6.45995789E+01  4.00373340E-02
1.08058894E-01  6.45261765E+01  3.99789922E-02
1.08446897E-01  6.45024719E+01  3.99416164E-02
1.08834900E-01  6.44665833E+01  3.99096124E-02
1.09222904E-01  6.45529251E+01  3.99228409E-02
1.09610907E-01  6.44954529E+01  3.98715250E-02
1.09998910E-01  6.44195480E+01  3.98019627E-02
1.10386913E-01  6.44065552E+01  3.97442877E-02
1.10774916E-01  6.43448410E+01  3.96468751E-02
1.11162920E-01  6.43537750E+01  3.95672806E-02
1.11550923E-01  6.43106384E+01  3.94650251E-02
1.11938926E-01  6.43964233E+01  3.94135527E-02
1.12326929E-01  6.44542847E+01  3.93593758E-02
1.12714933E-01  6.43133545E+01  3.92321758E-02
1.13102936E-01  6.43952637E+01  3.91796902E-02
1.13490939E-01  6.43319016E+01  3.90758328E-02
1.13878942E-01  6.42479019E+01  3.92077528E-02
1.14266945E-01  6.42839737E+01  3.95604894E-02
1.14654949E-01  6.42563934E+01  3.97092290E-02
1.15042952E-01  6.42082596E+01  3.98034751E-02
1.15430955E-01  6.42674026E+01  3.99079025E-02
1.15818958E-01  6.42676620E+01  3.99685316E-02
1.16206961E-01  6.41514053E+01  3.99752967E-02
1.16594965E-01  6.41882248E+01  4.00323160E-02
1.16982968E-01  6.41820526E+01  4.00566608E-02
1.17370971E-01  6.41607056E+01  4.00854759E-02
1.17758974E-01  6.41998291E+01  4.01232913E-02
1.18146977E-01  6.41094208E+01  4.01081145E-02
1.18534981E-01  6.41541061E+01  4.01454084E-02
1.18922984E-01  6.40970535E+01  4.01119962E-02
1.19310987E-01  6.40845337E+01  4.01278287E-02
1.19698990E-01  6.40407715E+01  4.01237458E-02
1.20086994E-01  6.40358658E+01  4.01255526E-02
1.20474997E-01  6.39970627E+01  4.01102826E-02
1.20863000E-01  6.40577850E+01  3.98863181E-02
1.21251003E-01  6.40278625E+01  3.94222960E-02
1.21639006E-01  6.39323845E+01  3.91353033E-02
1.22027010E-01  6.39100227E+01  3.89400534E-02
1.22415013E-01  6.39880829E+01  3.88076268E-02
1.22803016E-01  6.38913765E+01  3.86223719E-02
1.23191019E-01  6.38505974E+01  3.84852774E-02
1.23579022E-01  6.37881165E+01  3.83418389E-02
1.23967026E-01  6.37179718E+01  3.82018834E-02
1.24355029E-01  6.38745193E+01  3.81546393E-02
1.24743032E-01  6.38167076E+01  3.80210578E-02
1.25131035E-01  6.37811394E+01  3.79139520E-02
1.25519038E-01  6.37820663E+01  3.78214866E-02
1.25907042E-01  6.36996155E+01  3.76991592E-02
1.26295045E-01  6.37237053E+01  3.76334488E-02
1.26683048E-01  6.37880783E+01  3.77561860E-02
1.27071051E-01  6.38376198E+01  3.79382186E-02
1.27459054E-01  6.38388214E+01  3.80425751E-02
1.27847058E-01  6.38256836E+01  3.81152779E-02
1.28235061E-01  6.38007507E+01  3.81623246E-02
1.28623064E-01  6.38173180E+01  3.82108279E-02
1.29011067E-01  6.38597717E+01  3.82630639E-02
1.29399071E-01  6.38480339E+01  3.82796079E-02
1.29787074E-01  6.38190842E+01  3.82886715E-02
1.30175077E-01  6.38332596E+01  3.83115225E-02
1.30563080E-01  6.37789001E+01  3.82955745E-02
1.30951083E-01  6.37967339E+01  3.83149497E-02
1.31339087E-01  6.38057098E+01  3.83373201E-02
1.31727090E-01  6.37923470E+01  3.83390039E-02
1.32115093E-01  6.37644348E+01  3.83179896E-02
1.32503096E-01  6.37401199E+01  3.83046381E-02
1.32891099E-01  6.37477188E+01  3.83068807E-02
1.33279103E-01  6.37311935E+01  3.82832140E-02
1.33667106E-01  6.35869789E+01  3.80269326E-02
1.34055109E-01  6.35411873E+01  3.77448499E-02
1.34443112E-01  6.35232582E+01  3.75313237E-02
1.34831115E-01  6.34809952E+01  3.73624116E-02
1.35219119E-01  6.34229088E+01  3.72194424E-02
1.35607122E-01  6.33967743E+01  3.70810516E-02
1.35995125E-01  6.32891731E+01  3.69069837E-02
1.36383128E-01  6.32694092E+01  3.67875770E-02
1.36771132E-01  6.32434349E+01  3.66738737E-02
1.37159135E-01  6.32338409E+01  3.65794711E-02
1.37547138E-01  6.31971130E+01  3.64817530E-02
1.37935141E-01  6.31014290E+01  3.63496207E-02
1.38323144E-01  6.30862389E+01  3.62557881E-02
1.38711148E-01  6.30890808E+01  3.61684635E-02
1.39099151E-01  6.30710716E+01  3.60762365E-02
1.39487154E-01  6.30435066E+01  3.59823033E-02
1.39875157E-01  6.30368958E+01  3.58948372E-02
1.40263160E-01  6.30249786E+01  3.58149931E-02
1.40651164E-01  6.29753227E+01  3.57231461E-02
1.41039167E-01  6.29583740E+01  3.56407911E-02
1.41427170E-01  6.29797287E+01  3.55700478E-02
1.41815173E-01  6.29212074E+01  3.54819223E-02
1.42203176E-01  6.28971519E+01  3.54074724E-02
1.42591180E-01  6.28601532E+01  3.53300087E-02
1.42979183E-01  6.27951660E+01  3.52501720E-02
1.43367186E-01  6.28259277E+01  3.52099873E-02
1.43755189E-01  6.28068008E+01  3.51538770E-02
1.44143193E-01  6.27742729E+01  3.50762829E-02
1.44531196E-01  6.27159996E+01  3.49815562E-02
1.44919199E-01  6.27251053E+01  3.49143632E-02
1.45307202E-01  6.27530022E+01  3.48559618E-02
1.45695205E-01  6.26756325E+01  3.47725116E-02
1.46083209E-01  6.26829834E+01  3.47178616E-02
1.46471212E-01  6.26363029E+01  3.46398875E-02
1.46859215E-01  6.26368141E+01  3.45854014E-02
1.47247218E-01  6.25937195E+01  3.45102437E-02
1.47635221E-01  6.25728836E+01  3.44406888E-02
1.48023225E-01  6.25732536E+01  3.43673863E-02
1.48411228E-01  6.25039787E+01  3.42626944E-02
1.48799231E-01  6.24985657E+01  3.41795832E-02
1.49187234E-01  6.24598122E+01  3.40708420E-02
1.49575237E-01  6.25037460E+01  3.40014957E-02
1.49963241E-01  6.24665146E+01  3.39132994E-02
1.50351244E-01  6.24503632E+01  3.38462442E-02
1.50739247E-01  6.24709549E+01  3.37964110E-02
1.51127250E-01  6.24219246E+01  3.37305255E-02
1.51515254E-01  6.23349991E+01  3.36491577E-02
1.51903257E-01  6.23479271E+01  3.35984603E-02
1.52291260E-01  6.23404922E+01  3.35495844E-02
1.52679263E-01  6.22714767E+01  3.34765986E-02
1.53067266E-01  6.22764816E+01  3.34288180E-02
1.53455270E-01  6.22617912E+01  3.33848931E-02
1.53843273E-01  6.22680092E+01  3.33590806E-02
1.54231276E-01  6.22470970E+01  3.33329998E-02
1.54619279E-01  6.22094612E+01  3.33009586E-02
1.55007282E-01  6.21678200E+01  3.32669429E-02
1.55395286E-01  6.21218910E+01  3.32291909E-02
1.55783289E-01  6.20834885E+01  3.31699140E-02
1.56171292E-01  6.20804634E+01  3.31204087E-02
1.56559295E-01  6.20075760E+01  3.30460519E-02
1.56947298E-01  6.21013451E+01  3.30271088E-02
1.57335302E-01  6.20903435E+01  3.29746939E-02
1.57723305E-01  6.20120735E+01  3.29015143E-02
1.58111308E-01  6.19741096E+01  3.28272842E-02
1.58499311E-01  6.19416504E+01  3.27404216E-02
1.58887315E-01  6.19386368E+01  3.26658003E-02
1.59275318E-01  6.19549675E+01  3.25975418E-02
1.59663321E-01  6.19470100E+01  3.25240567E-02
1.60051324E-01  6.19253044E+01  3.24643143E-02
1.60439327E-01  6.18174019E+01  3.23861912E-02
1.60827331E-01  6.18213158E+01  3.23447250E-02
1.61215334E-01  6.18128166E+01  3.22952978E-02
1.61603337E-01  6.18061981E+01  3.22502367E-02
1.61991340E-01  6.17576714E+01  3.21917310E-02
1.62379343E-01  6.17529373E+01  3.21573317E-02
1.62767347E-01  6.16957703E+01  3.21032740E-02
1.63155350E-01  6.17182236E+01  3.20576690E-02
1.63543353E-01  6.16999245E+01  3.20100226E-02
1.63931356E-01  6.16717529E+01  3.19896638E-02
1.64319359E-01  6.16406822E+01  3.19579542E-02
1.64707363E-01  6.16139107E+01  3.19306478E-02
1.65095366E-01  6.16220894E+01  3.19132470E-02
1.65483369E-01  6.16158142E+01  3.18837948E-02
1.65871372E-01  6.15922127E+01  3.18411887E-02
1.66259376E-01  6.15048714E+01  3.17639895E-02
1.66647379E-01  6.14512939E+01  3.17114219E-02
1.67035382E-01  6.14864693E+01  3.16776522E-02
1.67423385E-01  6.14935226E+01  3.16359438E-02
1.67811388E-01  6.14759712E+01  3.15887034E-02
1.68199392E-01  6.15246010E+01  3.15612406E-02
1.68587395E-01  6.15162811E+01  3.15219387E-02
1.68975398E-01  6.13949089E+01  3.14404778E-02
1.69363401E-01  6.13539085E+01  3.13941054E-02
1.69751404E-01  6.13383675E+01  3.13460827E-02
1.70139408E-01  6.13452339E+01  3.13093774E-02
1.70527411E-01  6.13475418E+01  3.12741064E-02
1.70915414E-01  6.12897224E+01  3.12163830E-02
1.71303417E-01  6.12892685E+01  3.11831646E-02
1.71691420E-01  6.12802238E+01  3.11360117E-02
1.72079424E-01  6.12218971E+01  3.10782567E-02
1.72467427E-01  6.12864418E+01  3.10717821E-02
1.72855430E-01  6.12229919E+01  3.10104806E-02
1.73243433E-01  6.12096405E+01  3.09719294E-02
1.73631436E-01  6.12258186E+01  3.09348572E-02
1.74019440E-01  6.11743736E+01  3.08750719E-02
1.74407443E-01  6.11862793E+01  3.08458656E-02
1.74795446E-01  6.10794563E+01  3.07764132E-02
1.75183449E-01  6.10918999E+01  3.07470690E-02
1.75571453E-01  6.10380096E+01  3.06899101E-02
1.75959456E-01  6.10659065E+01  3.06651443E-02
1.76347459E-01  6.09875221E+01  3.05986051E-02
1.76735462E-01  6.09986877E+01  3.05715706E-02
1.77123465E-01  6.10011063E+01  3.05433180E-02
1.77511469E-01  6.09543343E+01  3.04868780E-02
1.77899472E-01  6.09743004E+01  3.04436963E-02
1.78287475E-01  6.08876953E+01  3.03784255E-02
1.78675478E-01  6.09152336E+01  3.03558894E-02
1.79063481E-01  6.09020538E+01  3.03161796E-02
1.79451485E-01  6.08240585E+01  3.02560553E-02
1.79839488E-01  6.08793831E+01  3.02299578E-02
1.80227491E-01  6.08298149E+01  3.01769003E-02
1.80615494E-01  6.07505722E+01  3.01170945E-02
1.81003497E-01  6.07812691E+01  3.00930142E-02
1.81391501E-01  6.07771759E+01  3.00549865E-02
1.81779504E-01  6.07316246E+01  3.00024841E-02
1.82167507E-01  6.06792831E+01  2.99582295E-02
1.82555510E-01  6.07024231E+01  2.99278591E-02
1.82943514E-01  6.06733093E+01  2.98863593E-02
1.83331517E-01  6.06206627E+01  2.98429038E-02
1.83719520E-01  6.05833549E+01  2.97938231E-02
1.84107523E-01  6.06054611E+01  2.97666062E-02
1.84495526E-01  6.06938553E+01  2.97496468E-02
1.84883530E-01  6.05973549E+01  2.96873208E-02
1.85271533E-01  6.05481796E+01  2.96436492E-02
1.85659536E-01  6.05079231E+01  2.95954589E-02
1.86047539E-01  6.04982185E+01  2.95623634E-02
1.86435542E-01  6.05033264E+01  2.95291133E-02
1.86823546E-01  6.05032196E+01  2.95032766E-02
1.87211549E-01  6.05018196E+01  2.94687375E-02
1.87599552E-01  6.04724045E+01  2.94262022E-02
1.87987555E-01  6.04663582E+01  2.93966625E-02
1.88375558E-01  6.04595833E+01  2.93622427E-02
1.88763562E-01  6.04067192E+01  2.93142162E-02
1.89151565E-01  6.03905334E+01  2.92796083E-02
1.89539568E-01  6.03634338E+01  2.92429682E-02
1.89927571E-01  6.03328094E+01  2.91992463E-02
1.90315575E-01  6.03271942E+01  2.91704070E-02
1.90703578E-01  6.02705994E+01  2.91265529E-02
1.91091581E-01  6.01941490E+01  2.90651880E-02
1.91479584E-01  6.02676163E+01  2.90572084E-02
1.91867587E-01  6.02561035E+01  2.90228911E-02
1.92255591E-01  6.01979332E+01  2.89717782E-02
1.92643594E-01  6.01792374E+01  2.89388541E-02
1.93031597E-01  6.01562004E+01  2.89014019E-02
1.93419600E-01  6.01768150E+01  2.88710594E-02
1.93807603E-01  6.01007919E+01  2.88132187E-02
1.94195607E-01  6.00866127E+01  2.87821013E-02
1.94583610E-01  6.01022758E+01  2.87548061E-02
1.94971613E-01  6.01100502E+01  2.87205763E-02
1.95359616E-01  6.01246452E+01  2.86958944E-02
1.95747619E-01  6.00720863E+01  2.86484510E-02
1.96135623E-01  6.00427246E+01  2.86769811E-02
1.96523626E-01  6.00008354E+01  2.88475901E-02
1.96911629E-01  6.00418053E+01  2.89792605E-02
1.97299632E-01  6.00117912E+01  2.90435012E-02
1.97687636E-01  6.00298157E+01  2.91071665E-02
1.98075639E-01  6.00086594E+01  2.91485097E-02
1.98463642E-01  5.99707603E+01  2.91803107E-02
1.98851645E-01  5.99073792E+01  2.91957445E-02
1.99239648E-01  5.99708710E+01  2.92503294E-02
1.99627652E-01  5.98776398E+01  2.92458571E-02
2.00015655E-01  5.98717995E+01  2.92677339E-02
2.00403658E-01  5.98532906E+01  2.92878002E-02
2.00791661E-01  5.98360786E+01  2.93064751E-02
2.01179664E-01  5.98587532E+01  2.93281358E-02
2.01567668E-01  5.98553276E+01  2.93429457E-02
2.01955671E-01  5.97817497E+01  2.93406565E-02
2.02343674E-01  5.97752495E+01  2.93627139E-02
2.02731677E-01  5.97535896E+01  2.93588955E-02
2.03119680E-01  5.97422371E+01  2.92826071E-02
2.03507684E-01  5.96704750E+01  2.90505663E-02
2.03895687E-01  5.96846466E+01  2.89213601E-02
2.04283690E-01  5.96958389E+01  2.88125649E-02
2.04671693E-01  5.96494446E+01  2.87034474E-02
2.05059697E-01  5.96397438E+01  2.86364462E-02
2.05447700E-01  5.96079750E+01  2.85679828E-02
2.05835703E-01  5.95906143E+01  2.84962878E-02
2.06223706E-01  5.95385437E+01  2.84204427E-02
