### DATA:
#
# 1081
#      Q             I(Q)           Error     
4.05546391E-02  4.30485191E+01  2.69670188E-01
4.09464714E-02  4.15777016E+01  2.65923411E-01
4.13383037E-02  4.09392204E+01  2.61877298E-01
4.17301359E-02  4.06108856E+01  2.59739816E-01
4.21219682E-02  3.95079346E+01  2.57907987E-01
4.25138004E-02  3.84594498E+01  2.48669475E-01
4.29056327E-02  3.75504990E+01  2.46308252E-01
4.32974650E-02  3.64598083E+01  2.40959510E-01
4.36892972E-02  3.58185577E+01  2.37511277E-01
4.40811295E-02  3.53388062E+01  2.37226620E-01
4.44729618E-02  3.43785477E+01  2.28238776E-01
4.48647940E-02  3.34400673E+01  2.28950262E-01
4.52566263E-02  3.31316147E+01  2.25432083E-01
4.56484585E-02  3.28931885E+01  2.20759645E-01
4.60402908E-02  3.19772873E+01  2.18966022E-01
4.64321231E-02  3.16694679E+01  2.14714438E-01
4.68239553E-02  3.08084488E+01  2.14605749E-01
4.72157876E-02  3.00854759E+01  2.08972275E-01
4.76076199E-02  2.96589184E+01  2.06143722E-01
4.79994521E-02  2.88874989E+01  2.02720538E-01
4.83912844E-02  2.90641594E+01  2.01344684E-01
4.87831166E-02  2.81658630E+01  1.99888647E-01
4.91749489E-02  2.80439281E+01  1.96144968E-01
4.95667812E-02  2.75872459E+01  1.93877771E-01
4.99586134E-02  2.68365307E+01  1.92804307E-01
5.03504457E-02  2.67280807E+01  1.90188497E-01
5.07422779E-02  2.62806206E+01  1.87828958E-01
5.11341102E-02  2.60040855E+01  1.84139237E-01
5.15259425E-02  2.53209934E+01  1.83630154E-01
5.19177747E-02  2.47047043E+01  1.80900693E-01
5.23096070E-02  2.43339062E+01  1.77435502E-01
5.27014393E-02  2.43742676E+01  1.76108032E-01
5.30932715E-02  2.38037586E+01  1.73703790E-01
5.34851038E-02  2.34860363E+01  1.73756257E-01
5.38769360E-02  2.32297401E+01  1.71163559E-01
5.42687683E-02  2.30376015E+01  1.69284329E-01
5.46606006E-02  2.29039040E+01  1.68270111E-01
5.50524328E-02  2.22841244E+01  1.64760500E-01
5.54442651E-02  2.19248791E+01  1.64634794E-01
5.58360974E-02  2.16977978E+01  1.60158619E-01
5.62279296E-02  2.16546059E+01  1.61534071E-01
5.66197619E-02  2.13135014E+01  1.59300134E-01
5.70115941E-02  2.09627380E+01  1.57144427E-01
5.74034264E-02  2.04807587E+01  1.56064540E-01
5.77952587E-02  2.06198826E+01  1.54227972E-01
5.81870909E-02  2.03549423E+01  1.53057650E-01
5.85789232E-02  2.03438568E+01  1.53104216E-01
5.89707555E-02  1.95323219E+01  1.48993209E-01
5.93625877E-02  1.92655659E+01  1.48056567E-01
5.97544200E-02  1.96090546E+01  1.47290856E-01
6.01462522E-02  1.92440643E+01  1.47638664E-01
6.05380845E-02  1.90061722E+01  1.45331070E-01
6.09299168E-02  1.87547836E+01  1.44447178E-01
6.13217490E-02  1.84002876E+01  1.45190537E-01
6.17135813E-02  1.85534420E+01  1.46044821E-01
6.21054136E-02  1.82584763E+01  1.47006944E-01
6.24972458E-02  1.77596874E+01  1.42722934E-01
6.28890781E-02  1.78381386E+01  1.44368574E-01
6.32809103E-02  1.74749813E+01  1.42393380E-01
6.36727426E-02  1.77628651E+01  1.44232512E-01
6.40645749E-02  1.72489929E+01  1.43225342E-01
6.44564071E-02  1.69667549E+01  1.40552714E-01
6.48482394E-02  1.72367687E+01  1.42331168E-01
6.52400716E-02  1.69912815E+01  1.40572712E-01
6.56319039E-02  1.65972557E+01  1.39502287E-01
6.60237362E-02  1.63857784E+01  1.38529643E-01
6.64155684E-02  1.66084862E+01  1.38418481E-01
6.68074007E-02  1.62804413E+01  1.38083935E-01
6.71992330E-02  1.60844078E+01  1.36850178E-01
6.75910652E-02  1.60168667E+01  1.36324868E-01
6.79828975E-02  1.60143299E+01  1.34836301E-01
6.83747297E-02  1.58556128E+01  1.31578445E-01
6.87665620E-02  1.56722155E+01  1.31030157E-01
6.91583943E-02  1.56895351E+01  1.29137442E-01
6.95502265E-02  1.55254269E+01  1.28665715E-01
6.99420588E-02  1.53104801E+01  1.25906676E-01
7.03338911E-02  1.54222460E+01  1.26039803E-01
7.07257233E-02  1.51180868E+01  1.25178203E-01
7.11175556E-02  1.49789209E+01  1.22769795E-01
7.15093878E-02  1.48482180E+01  1.22603729E-01
7.19012201E-02  1.50731030E+01  1.21874750E-01
7.22930524E-02  1.46359377E+01  1.20690554E-01
7.26848846E-02  1.47068138E+01  1.20742507E-01
7.30767169E-02  1.46711349E+01  1.19360387E-01
7.34685492E-02  1.44593735E+01  1.17981657E-01
7.38603814E-02  1.43577957E+01  1.17004924E-01
7.42522137E-02  1.43451872E+01  1.17402218E-01
7.46440459E-02  1.40782022E+01  1.15640096E-01
7.50358782E-02  1.42990122E+01  1.14971176E-01
7.54277105E-02  1.41601114E+01  1.16031416E-01
7.58195427E-02  1.39494953E+01  1.13715358E-01
7.62113750E-02  1.39858799E+01  1.13235787E-01
7.66032072E-02  1.38218842E+01  1.12261795E-01
7.69950395E-02  1.37331047E+01  1.11043714E-01
7.73868718E-02  1.36474934E+01  1.12322189E-01
7.77787040E-02  1.37991228E+01  1.10715859E-01
7.81705363E-02  1.35392647E+01  1.10257670E-01
7.85623686E-02  1.33810863E+01  1.08307168E-01
7.89542008E-02  1.34490166E+01  1.08629495E-01
7.93460331E-02  1.33954554E+01  1.08891748E-01
7.97378653E-02  1.32664433E+01  1.07326522E-01
8.01296976E-02  1.32177305E+01  1.06667466E-01
8.05215299E-02  1.33250532E+01  1.07192047E-01
8.09133621E-02  1.30496225E+01  1.05624281E-01
8.13051944E-02  1.31305466E+01  1.05815828E-01
8.16970267E-02  1.30327692E+01  1.04359046E-01
8.20888589E-02  1.27895164E+01  1.04432926E-01
8.24806912E-02  1.27883472E+01  1.03289820E-01
8.28725234E-02  1.26524019E+01  1.02739498E-01
8.32643557E-02  1.27267561E+01  1.02108546E-01
8.36561880E-02  1.25237846E+01  1.00674681E-01
8.40480202E-02  1.26653109E+01  1.02621272E-01
8.44398525E-02  1.24648962E+01  1.00275844E-01
8.48316848E-02  1.23676939E+01  1.00493915E-01
8.52235170E-02  1.24195957E+01  9.94937643E-02
8.56153493E-02  1.24648151E+01  9.99940857E-02
8.60071815E-02  1.23024054E+01  9.95404050E-02
8.63990138E-02  1.20953560E+01  9.73755196E-02
8.67908461E-02  1.24055367E+01  9.91618261E-02
8.71826783E-02  1.22832003E+01  9.75195020E-02
8.75745106E-02  1.23209085E+01  9.84727740E-02
8.79663429E-02  1.21141386E+01  9.70342830E-02
8.83581751E-02  1.22421217E+01  9.71688777E-02
8.87500074E-02  1.21312771E+01  9.65051502E-02
8.91418396E-02  1.21417656E+01  9.61786211E-02
8.95336719E-02  1.18096523E+01  9.50353891E-02
8.99255042E-02  1.19851074E+01  9.50152203E-02
9.03173364E-02  1.19281235E+01  9.46467891E-02
9.07091687E-02  1.18385458E+01  9.45752934E-02
9.11010009E-02  1.17181263E+01  9.32864174E-02
9.14928332E-02  1.18366127E+01  9.38615873E-02
9.18846655E-02  1.16872520E+01  9.24796909E-02
9.22764977E-02  1.18095341E+01  9.33042690E-02
9.26683300E-02  1.17459345E+01  9.44553688E-02
9.30601623E-02  1.18137512E+01  9.48719680E-02
9.34519945E-02  1.16638947E+01  9.46658626E-02
9.38438268E-02  1.15471153E+01  9.33345929E-02
9.42356590E-02  1.14048862E+01  9.36811492E-02
9.46274913E-02  1.14180002E+01  9.37351212E-02
9.50193236E-02  1.13853464E+01  9.29950699E-02
9.54111558E-02  1.15493069E+01  9.43091288E-02
9.58029881E-02  1.12916155E+01  9.14728269E-02
9.61948204E-02  1.14503784E+01  9.16734561E-02
9.65866526E-02  1.14815397E+01  9.11980346E-02
9.69784849E-02  1.13326559E+01  9.00523886E-02
9.73703171E-02  1.13582077E+01  9.06743556E-02
9.77621494E-02  1.11152658E+01  8.92166719E-02
9.81539817E-02  1.12329683E+01  8.95917937E-02
9.85458139E-02  1.12884359E+01  8.96529034E-02
9.89376462E-02  1.13879213E+01  9.06950757E-02
9.93294785E-02  1.11077948E+01  9.18910131E-02
9.97213107E-02  1.11620464E+01  9.21853706E-02
1.00113143E-01  1.12888861E+01  9.32774693E-02
1.00504975E-01  1.11775627E+01  9.29239914E-02
1.00896808E-01  1.12988033E+01  9.35351849E-02
1.01288640E-01  1.10347881E+01  9.36396495E-02
1.01680472E-01  1.10313759E+01  9.31456909E-02
1.02072304E-01  1.10062113E+01  9.20321271E-02
1.02464137E-01  1.10639153E+01  9.22377333E-02
1.02855969E-01  1.10162315E+01  9.18274373E-02
1.03247801E-01  1.09707279E+01  9.11163613E-02
1.03639633E-01  1.08654737E+01  9.07127038E-02
1.04031466E-01  1.07888985E+01  9.07367319E-02
1.04423298E-01  1.09667959E+01  9.14121866E-02
1.04815130E-01  1.07405834E+01  9.03271884E-02
1.05206962E-01  1.07567511E+01  9.02241841E-02
1.05598795E-01  1.07856922E+01  9.00058672E-02
1.05990627E-01  1.07781172E+01  9.01437551E-02
1.06382459E-01  1.08448009E+01  8.90895501E-02
1.06774291E-01  1.07396898E+01  8.84952322E-02
1.07166124E-01  1.05735312E+01  8.67090821E-02
1.07557956E-01  1.07391529E+01  8.71691406E-02
1.07949788E-01  1.04418364E+01  8.60759765E-02
1.08341620E-01  1.06900139E+01  8.60615969E-02
1.08733453E-01  1.06780996E+01  8.64035934E-02
1.09125285E-01  1.06539764E+01  8.50090384E-02
1.09517117E-01  1.06257391E+01  8.53314772E-02
1.09908950E-01  1.07132311E+01  8.54193196E-02
1.10300782E-01  1.04475460E+01  8.34496170E-02
1.10692614E-01  1.06370258E+01  8.45701247E-02
1.11084446E-01  1.06381693E+01  8.37625116E-02
1.11476279E-01  1.03785219E+01  8.26796740E-02
1.11868111E-01  1.05684481E+01  8.29159394E-02
1.12259943E-01  1.04356833E+01  8.22600350E-02
1.12651775E-01  1.03118706E+01  8.17707330E-02
1.13043608E-01  1.05969667E+01  8.22038576E-02
1.13435440E-01  1.03246908E+01  8.12187642E-02
1.13827272E-01  1.03412962E+01  8.06683823E-02
1.14219104E-01  1.02810831E+01  8.01816061E-02
1.14610937E-01  1.03094158E+01  8.06457475E-02
1.15002769E-01  1.03527231E+01  8.00614506E-02
1.15394601E-01  1.02580624E+01  8.01925212E-02
1.15786433E-01  1.03467712E+01  7.98413306E-02
1.16178266E-01  1.01987667E+01  7.96122923E-02
1.16570098E-01  1.03953133E+01  7.98812732E-02
1.16961930E-01  1.03716526E+01  7.90900066E-02
1.17353763E-01  1.03208904E+01  7.96439946E-02
1.17745595E-01  1.02577257E+01  7.83717856E-02
1.18137427E-01  1.02661171E+01  7.88535699E-02
1.18529259E-01  1.01377773E+01  7.76573271E-02
1.18921092E-01  1.02526579E+01  7.77274296E-02
1.19312924E-01  1.02525015E+01  7.82588050E-02
1.19704756E-01  1.02410183E+01  7.75012299E-02
1.20096588E-01  1.02746639E+01  7.79951885E-02
1.20488421E-01  1.01401348E+01  7.70962462E-02
1.20880253E-01  1.02423325E+01  7.70339742E-02
1.21272085E-01  1.00670843E+01  7.69084990E-02
1.21663917E-01  1.00394697E+01  7.60915354E-02
1.22055750E-01  1.01417341E+01  7.70127475E-02
1.22447582E-01  1.00587282E+01  7.58593157E-02
1.22839414E-01  1.00870190E+01  7.63379931E-02
1.23231246E-01  1.00529137E+01  7.61649981E-02
1.23623079E-01  9.97521019E+00  7.49888644E-02
1.24014911E-01  1.01931200E+01  7.63213784E-02
1.24406743E-01  1.01016417E+01  7.52722844E-02
1.24798575E-01  9.98533344E+00  7.52822533E-02
1.25190408E-01  1.00035734E+01  7.48224854E-02
1.25582240E-01  1.00521507E+01  7.48785585E-02
1.25974072E-01  9.94590759E+00  7.46694803E-02
1.26365905E-01  9.99988556E+00  7.41893277E-02
1.26757737E-01  9.89354706E+00  7.43896738E-02
1.27149569E-01  1.00060186E+01  7.42736831E-02
1.27541401E-01  9.99846077E+00  7.37196431E-02
1.27933234E-01  1.00356970E+01  7.41596669E-02
1.28325066E-01  9.92498493E+00  7.35284984E-02
1.28716898E-01  9.87367630E+00  7.33782947E-02
1.29108730E-01  9.90477276E+00  7.29199424E-02
1.29500563E-01  9.79682446E+00  7.24439621E-02
1.29892395E-01  9.70719433E+00  7.26585612E-02
1.30284227E-01  9.88214779E+00  7.25844055E-02
1.30676059E-01  9.68924236E+00  7.19877556E-02
1.31067892E-01  9.79683495E+00  7.18319491E-02
1.31459724E-01  9.67240143E+00  7.14497119E-02
1.31851556E-01  9.77605152E+00  7.21366853E-02
1.32243388E-01  9.74675751E+00  7.13115856E-02
1.32635221E-01  9.75814533E+00  7.13719875E-02
1.33027053E-01  9.66440010E+00  7.10099563E-02
1.33418885E-01  9.66632938E+00  7.11471513E-02
1.33810718E-01  9.68420982E+00  7.07517788E-02
1.34202550E-01  9.65349007E+00  7.02058077E-02
1.34594382E-01  9.68516064E+00  7.07738325E-02
1.34986214E-01  9.78358936E+00  7.09496140E-02
1.35378047E-01  9.72701550E+00  7.06173778E-02
1.35769879E-01  9.55550575E+00  6.95834309E-02
1.36161711E-01  9.68610001E+00  7.00220317E-02
1.36553543E-01  9.64972782E+00  6.98376074E-02
1.36945376E-01  9.69557285E+00  6.96874261E-02
1.37337208E-01  9.68292809E+00  6.96595535E-02
1.37729040E-01  9.52216721E+00  6.86506331E-02
1.38120872E-01  9.59295273E+00  6.89908490E-02
1.38512705E-01  9.66387081E+00  6.95044622E-02
1.38904537E-01  9.59466362E+00  6.83730319E-02
1.39296369E-01  9.67214298E+00  6.91555664E-02
1.39688201E-01  9.49382114E+00  6.81792423E-02
1.40080034E-01  9.65423393E+00  6.85854107E-02
1.40471866E-01  9.51761913E+00  6.81483448E-02
1.40863698E-01  9.57075214E+00  6.78930432E-02
1.41255531E-01  9.44722557E+00  6.74698576E-02
1.41647363E-01  9.56785011E+00  6.79648668E-02
1.42039195E-01  9.55589199E+00  6.76295608E-02
1.42431027E-01  9.47003841E+00  6.75192326E-02
1.42822860E-01  9.45406246E+00  6.69491440E-02
1.43214692E-01  9.56463814E+00  6.78070337E-02
1.43606524E-01  9.53019619E+00  6.75069019E-02
1.43998356E-01  9.52301025E+00  6.68301955E-02
1.44390189E-01  9.52918243E+00  6.80586398E-02
1.44782021E-01  9.42589092E+00  6.77053705E-02
1.45173853E-01  9.48417282E+00  6.84318617E-02
1.45565685E-01  9.61920834E+00  6.85967281E-02
1.45957518E-01  9.51143742E+00  6.87683597E-02
1.46349350E-01  9.47790146E+00  6.86642230E-02
1.46741182E-01  9.47579479E+00  6.88280091E-02
1.47133014E-01  9.35006142E+00  6.85414001E-02
1.47524847E-01  9.36813354E+00  6.83168694E-02
1.47916679E-01  9.35112190E+00  6.84425905E-02
1.48308511E-01  9.38040733E+00  6.85670003E-02
1.48700343E-01  9.35184669E+00  6.89127743E-02
1.49092176E-01  9.32031631E+00  6.83987364E-02
1.49484008E-01  9.44258308E+00  6.85885847E-02
1.49875840E-01  9.53783512E+00  6.95951432E-02
1.50267673E-01  9.37984943E+00  6.87726960E-02
1.50659505E-01  9.44774532E+00  6.90039396E-02
1.51051337E-01  9.35050392E+00  6.85962662E-02
1.51443169E-01  9.35982800E+00  6.74539506E-02
1.51835002E-01  9.33370781E+00  6.76728860E-02
1.52226834E-01  9.27304268E+00  6.66091964E-02
1.52618666E-01  9.37265015E+00  6.70142099E-02
1.53010498E-01  9.46338940E+00  6.67180717E-02
1.53402331E-01  9.35244083E+00  6.68782592E-02
1.53794163E-01  9.27683449E+00  6.60109892E-02
1.54185995E-01  9.29764938E+00  6.56704679E-02
1.54577827E-01  9.22066689E+00  6.53225556E-02
1.54969660E-01  9.40675831E+00  6.58266097E-02
1.55361492E-01  9.32957363E+00  6.59519136E-02
1.55753324E-01  9.32730579E+00  6.52338937E-02
1.56145156E-01  9.18982601E+00  6.46338016E-02
1.56536989E-01  9.25771427E+00  6.48869798E-02
1.56928821E-01  9.20574379E+00  6.46021143E-02
1.57320653E-01  9.20230961E+00  6.47664666E-02
1.57712486E-01  9.28090954E+00  6.42573684E-02
1.58104318E-01  9.18808746E+00  6.40350953E-02
1.58496150E-01  9.24541569E+00  6.43783733E-02
1.58887982E-01  9.26699257E+00  6.40108436E-02
1.59279815E-01  9.27489853E+00  6.42943978E-02
1.59671647E-01  9.23001480E+00  6.34503961E-02
1.60063479E-01  9.21479988E+00  6.39438853E-02
1.60455311E-01  9.25669670E+00  6.37650266E-02
1.60847144E-01  9.17883778E+00  6.33023307E-02
1.61238976E-01  9.24562454E+00  6.34080544E-02
1.61630808E-01  9.26764297E+00  6.30875379E-02
1.62022640E-01  9.14639664E+00  6.33290932E-02
1.62414473E-01  9.18436718E+00  6.28712401E-02
1.62806305E-01  9.13246441E+00  6.25056922E-02
1.63198137E-01  9.13959122E+00  6.26911744E-02
1.63589969E-01  9.20309448E+00  6.26002923E-02
1.63981802E-01  9.19027615E+00  6.28381148E-02
1.64373634E-01  9.16508389E+00  6.22596964E-02
1.64765466E-01  9.19728184E+00  6.21594079E-02
1.65157298E-01  9.04170990E+00  6.18656985E-02
1.65549131E-01  9.08627605E+00  6.18744269E-02
1.65940963E-01  9.01681423E+00  6.17025830E-02
1.66332795E-01  9.11629200E+00  6.13728203E-02
1.66724628E-01  9.09493923E+00  6.16326369E-02
1.67116460E-01  9.15859413E+00  6.18739165E-02
1.67508292E-01  9.19558525E+00  6.16778471E-02
1.67900124E-01  8.98838997E+00  6.09539971E-02
1.68291957E-01  9.08550358E+00  6.09189346E-02
1.68683789E-01  9.12251472E+00  6.16625473E-02
1.69075621E-01  9.03084946E+00  6.07109927E-02
1.69467453E-01  9.11851788E+00  6.09678626E-02
1.69859286E-01  9.03990173E+00  6.07169904E-02
1.70251118E-01  9.15025043E+00  6.09502196E-02
1.70642950E-01  9.05784607E+00  6.09765872E-02
1.71034782E-01  9.17359543E+00  6.07456267E-02
1.71426615E-01  9.15107918E+00  6.04892075E-02
1.71818447E-01  9.09495163E+00  6.03759550E-02
1.72210279E-01  9.12399101E+00  6.03999458E-02
1.72602111E-01  8.97848511E+00  5.99285252E-02
1.72993944E-01  8.99870586E+00  5.95810153E-02
1.73385776E-01  9.15702057E+00  6.02814034E-02
1.73777608E-01  9.03690815E+00  5.99800646E-02
1.74169441E-01  9.06281471E+00  5.95941246E-02
1.74561273E-01  9.06268883E+00  5.97225577E-02
1.74953105E-01  9.08769608E+00  5.94093986E-02
1.75344937E-01  8.89871788E+00  5.91685250E-02
1.75736770E-01  8.99722576E+00  5.92744313E-02
1.76128602E-01  9.04940510E+00  5.89878969E-02
1.76520434E-01  8.95150948E+00  5.88037632E-02
1.76912266E-01  8.96003246E+00  5.86287156E-02
1.77304099E-01  9.06970215E+00  5.93285412E-02
1.77695931E-01  9.02034378E+00  5.87697551E-02
1.78087763E-01  9.01921749E+00  5.86430542E-02
1.78479595E-01  8.90747356E+00  5.85132241E-02
1.78871428E-01  9.07372761E+00  5.87644130E-02
1.79263260E-01  9.06406307E+00  5.88339902E-02
1.79655092E-01  8.91901112E+00  5.81181832E-02
1.80046924E-01  9.03720188E+00  5.84800504E-02
1.80438757E-01  9.00731659E+00  5.86164966E-02
1.80830589E-01  8.98410606E+00  5.81437722E-02
1.81222421E-01  8.97501183E+00  5.82020395E-02
1.81614254E-01  8.95244884E+00  5.77493235E-02
1.82006086E-01  9.02380657E+00  5.83603866E-02
1.82397918E-01  9.06184578E+00  5.88505976E-02
1.82789750E-01  9.08684731E+00  5.88197783E-02
1.83181583E-01  9.11121368E+00  5.92261925E-02
1.83573415E-01  9.06438446E+00  5.91194592E-02
1.83965247E-01  8.86966610E+00  5.89714460E-02
1.84357079E-01  8.97624588E+00  5.87864220E-02
1.84748912E-01  9.00276756E+00  5.91813661E-02
1.85140744E-01  9.02186966E+00  5.92097864E-02
1.85532576E-01  8.91861343E+00  5.90999611E-02
1.85924408E-01  9.01463127E+00  5.96276708E-02
1.86316241E-01  8.89514732E+00  5.87474480E-02
1.86708073E-01  8.95182514E+00  5.93265556E-02
1.87099905E-01  8.92038345E+00  5.92340715E-02
1.87491737E-01  8.97445393E+00  5.93204051E-02
1.87883570E-01  9.00426960E+00  5.95356971E-02
1.88275402E-01  8.92637825E+00  5.90116568E-02
1.88667234E-01  8.88293934E+00  5.94499148E-02
1.89059066E-01  8.92119789E+00  5.90639450E-02
1.89450899E-01  8.83236790E+00  5.84732704E-02
1.89842731E-01  8.91978645E+00  5.84354624E-02
1.90234563E-01  8.99841595E+00  5.85028566E-02
1.90626396E-01  8.85282135E+00  5.84398769E-02
1.91018228E-01  8.79827118E+00  5.73180281E-02
1.91410060E-01  8.85630894E+00  5.76252453E-02
1.91801892E-01  8.87950897E+00  5.74007519E-02
1.92193725E-01  8.91838646E+00  5.75691387E-02
1.92585557E-01  8.83874989E+00  5.74611500E-02
1.92977389E-01  8.88629436E+00  5.69400340E-02
1.93369221E-01  8.89112377E+00  5.72905913E-02
1.93761054E-01  8.86626911E+00  5.69592416E-02
1.94152886E-01  8.83166504E+00  5.67756109E-02
1.94544718E-01  8.89189720E+00  5.69794402E-02
1.94936550E-01  8.90051460E+00  5.64239845E-02
1.95328383E-01  8.91147041E+00  5.70113063E-02
1.95720215E-01  8.87994385E+00  5.65716326E-02
1.96112047E-01  8.80022144E+00  5.61458319E-02
1.96503879E-01  8.83509445E+00  5.63580021E-02
1.96895712E-01  8.84507847E+00  5.58808669E-02
1.97287544E-01  8.77170467E+00  5.63075989E-02
1.97679376E-01  8.85494328E+00  5.58729880E-02
1.98071209E-01  8.81904984E+00  5.58089465E-02
1.98463041E-01  8.79378510E+00  5.56702502E-02
1.98854873E-01  8.86478615E+00  5.56796417E-02
1.99246705E-01  8.80418015E+00  5.59302866E-02
1.99638538E-01  8.84735394E+00  5.54031953E-02
2.00030370E-01  8.93084908E+00  5.58385327E-02
2.00422202E-01  8.77095509E+00  5.55012599E-02
2.00814034E-01  8.74899197E+00  5.50948866E-02
2.01205867E-01  8.88399410E+00  5.53748347E-02
2.01597699E-01  8.69754505E+00  5.45936748E-02
2.01989531E-01  8.75153160E+00  5.50367273E-02
2.02381363E-01  8.84998322E+00  5.51553443E-02
2.02773196E-01  8.81402302E+00  5.49397618E-02
2.03165028E-01  8.86925411E+00  5.51684052E-02
2.03556860E-01  8.79558277E+00  5.46773747E-02
2.03948692E-01  8.87148285E+00  5.50344810E-02
2.04340525E-01  8.71864700E+00  5.42725623E-02
2.04732357E-01  8.72879314E+00  5.43409847E-02
2.05124189E-01  8.69672394E+00  5.40680476E-02
2.05516021E-01  8.78591633E+00  5.44178672E-02
2.05907854E-01  8.84285450E+00  5.44477329E-02
2.06299686E-01  8.64237785E+00  5.37104532E-02
2.06691518E-01  8.84555149E+00  5.43654971E-02
2.07083351E-01  8.70822048E+00  5.37718646E-02
2.07475183E-01  8.68916512E+00  5.38382418E-02
2.07867015E-01  8.77698898E+00  5.38060665E-02
2.08258847E-01  8.77547836E+00  5.37927672E-02
2.08650680E-01  8.72018623E+00  5.35000861E-02
2.09042512E-01  8.76397800E+00  5.35905361E-02
