### DATA:
#
# 1081
#      Q             I(Q)           Error     
3.42853229E-02  4.02162590E+01  2.95046508E-01
3.46771552E-02  3.91357155E+01  2.88261771E-01
3.50689875E-02  3.81128311E+01  2.82379270E-01
3.54608197E-02  3.75927849E+01  2.80153364E-01
3.58526520E-02  3.66798935E+01  2.70048410E-01
3.62444842E-02  3.58861046E+01  2.70080030E-01
3.66363165E-02  3.47589607E+01  2.64198780E-01
3.70281488E-02  3.42543983E+01  2.58916736E-01
3.74199810E-02  3.36730499E+01  2.53023535E-01
3.78118133E-02  3.25064545E+01  2.42896810E-01
3.82036456E-02  3.16911755E+01  2.44306490E-01
3.85954778E-02  3.09314976E+01  2.36297384E-01
3.89873101E-02  3.01593189E+01  2.32283577E-01
3.93791423E-02  2.98676300E+01  2.29723811E-01
3.97709746E-02  2.91312714E+01  2.25681454E-01
4.01628069E-02  2.84000854E+01  2.26218313E-01
4.05546391E-02  2.78414116E+01  2.16869995E-01
4.09464714E-02  2.70715981E+01  2.14577049E-01
4.13383037E-02  2.65747280E+01  2.10990295E-01
4.17301359E-02  2.62211494E+01  2.08709955E-01
4.21219682E-02  2.59328709E+01  2.08952680E-01
4.25138004E-02  2.53362865E+01  2.01833114E-01
4.29056327E-02  2.48387127E+01  2.00325236E-01
4.32974650E-02  2.45799141E+01  1.97845906E-01
4.36892972E-02  2.39908600E+01  1.94380671E-01
4.40811295E-02  2.35576115E+01  1.93688184E-01
4.44729618E-02  2.30609627E+01  1.86932310E-01
4.48647940E-02  2.28953075E+01  1.89443991E-01
4.52566263E-02  2.24558716E+01  1.85592055E-01
4.56484585E-02  2.18848381E+01  1.80068761E-01
4.60402908E-02  2.18624668E+01  1.81052908E-01
4.64321231E-02  2.18461838E+01  1.78331733E-01
4.68239553E-02  2.12889080E+01  1.78395197E-01
4.72157876E-02  2.07537098E+01  1.73563376E-01
4.76076199E-02  2.08615379E+01  1.72888309E-01
4.79994521E-02  2.03333492E+01  1.70077652E-01
4.83912844E-02  2.05738029E+01  1.69402018E-01
4.87831166E-02  1.98459053E+01  1.67788446E-01
4.91749489E-02  1.94792938E+01  1.63472369E-01
4.95667812E-02  1.94760761E+01  1.62901297E-01
4.99586134E-02  1.89811592E+01  1.62149236E-01
5.03504457E-02  1.89058876E+01  1.59955397E-01
5.07422779E-02  1.88946075E+01  1.59262553E-01
5.11341102E-02  1.87334251E+01  1.56291068E-01
5.15259425E-02  1.85359688E+01  1.57112688E-01
5.19177747E-02  1.81927299E+01  1.55238464E-01
5.23096070E-02  1.81740952E+01  1.53341949E-01
5.27014393E-02  1.78379021E+01  1.50655597E-01
5.30932715E-02  1.78030663E+01  1.50222138E-01
5.34851038E-02  1.75637512E+01  1.50260285E-01
5.38769360E-02  1.70575066E+01  1.46671906E-01
5.42687683E-02  1.72309303E+01  1.46403849E-01
5.46606006E-02  1.70070171E+01  1.44999430E-01
5.50524328E-02  1.69131794E+01  1.43538341E-01
5.54442651E-02  1.66052990E+01  1.43276960E-01
5.58360974E-02  1.63637867E+01  1.39086306E-01
5.62279296E-02  1.64587536E+01  1.40827507E-01
5.66197619E-02  1.63378506E+01  1.39471740E-01
5.70115941E-02  1.59161310E+01  1.36928469E-01
5.74034264E-02  1.58071213E+01  1.37106359E-01
5.77952587E-02  1.60148716E+01  1.35919511E-01
5.81870909E-02  1.57133341E+01  1.34478942E-01
5.85789232E-02  1.56127815E+01  1.34125277E-01
5.89707555E-02  1.55351629E+01  1.32876277E-01
5.93625877E-02  1.52285814E+01  1.31633520E-01
5.97544200E-02  1.54823456E+01  1.30877748E-01
6.01462522E-02  1.49874907E+01  1.30291522E-01
6.05380845E-02  1.50889196E+01  1.29491195E-01
6.09299168E-02  1.48120298E+01  1.28369033E-01
6.13217490E-02  1.47823248E+01  1.30135983E-01
6.17135813E-02  1.48954048E+01  1.30857944E-01
6.21054136E-02  1.45348167E+01  1.31162703E-01
6.24972458E-02  1.46078138E+01  1.29440054E-01
6.28890781E-02  1.41903582E+01  1.28764033E-01
6.32809103E-02  1.41844263E+01  1.28288388E-01
6.36727426E-02  1.42985973E+01  1.29405692E-01
6.40645749E-02  1.42389822E+01  1.30130008E-01
6.44564071E-02  1.39615955E+01  1.27499163E-01
6.48482394E-02  1.39541903E+01  1.28063217E-01
6.52400716E-02  1.36395454E+01  1.25947028E-01
6.56319039E-02  1.37233677E+01  1.26850903E-01
6.60237362E-02  1.35492153E+01  1.25969738E-01
6.64155684E-02  1.35514269E+01  1.25032112E-01
6.68074007E-02  1.33548565E+01  1.25063241E-01
6.71992330E-02  1.35810432E+01  1.25750408E-01
6.75910652E-02  1.32588186E+01  1.24033421E-01
6.79828975E-02  1.34576683E+01  1.23605378E-01
6.83747297E-02  1.32284794E+01  1.20184429E-01
6.87665620E-02  1.32763577E+01  1.20599516E-01
6.91583943E-02  1.31970234E+01  1.18436389E-01
6.95502265E-02  1.28596601E+01  1.17099710E-01
6.99420588E-02  1.28151627E+01  1.15190439E-01
7.03338911E-02  1.28563347E+01  1.15078047E-01
7.07257233E-02  1.27891178E+01  1.15133211E-01
7.11175556E-02  1.26545019E+01  1.12842783E-01
7.15093878E-02  1.26868391E+01  1.13329567E-01
7.19012201E-02  1.25582914E+01  1.11244276E-01
7.22930524E-02  1.26086426E+01  1.12020411E-01
7.26848846E-02  1.24536066E+01  1.11108802E-01
7.30767169E-02  1.25502882E+01  1.10396475E-01
7.34685492E-02  1.26399183E+01  1.10309243E-01
7.38603814E-02  1.22791672E+01  1.08204342E-01
7.42522137E-02  1.22409697E+01  1.08450390E-01
7.46440459E-02  1.22848253E+01  1.08023770E-01
7.50358782E-02  1.21182928E+01  1.05841666E-01
7.54277105E-02  1.22661381E+01  1.07993141E-01
7.58195427E-02  1.22187862E+01  1.06427506E-01
7.62113750E-02  1.20670042E+01  1.05181299E-01
7.66032072E-02  1.20165319E+01  1.04673788E-01
7.69950395E-02  1.19921112E+01  1.03766568E-01
7.73868718E-02  1.21804085E+01  1.06113359E-01
7.77787040E-02  1.19896202E+01  1.03201687E-01
7.81705363E-02  1.20361986E+01  1.03957526E-01
7.85623686E-02  1.18390703E+01  1.01875626E-01
7.89542008E-02  1.16880445E+01  1.01268284E-01
7.93460331E-02  1.18269138E+01  1.02317974E-01
7.97378653E-02  1.17608471E+01  1.01052970E-01
8.01296976E-02  1.15236578E+01  9.95975584E-02
8.05215299E-02  1.16780691E+01  1.00349128E-01
8.09133621E-02  1.16996908E+01  1.00011975E-01
8.13051944E-02  1.15998716E+01  9.94571075E-02
8.16970267E-02  1.15804129E+01  9.83725116E-02
8.20888589E-02  1.14029484E+01  9.86095443E-02
8.24806912E-02  1.15327883E+01  9.80883613E-02
8.28725234E-02  1.13976736E+01  9.75122228E-02
8.32643557E-02  1.15978556E+01  9.74747390E-02
8.36561880E-02  1.13956318E+01  9.60332602E-02
8.40480202E-02  1.13232803E+01  9.70321372E-02
8.44398525E-02  1.13766785E+01  9.57987234E-02
8.48316848E-02  1.11828585E+01  9.55590457E-02
8.52235170E-02  1.11586666E+01  9.43079442E-02
8.56153493E-02  1.14316292E+01  9.57602859E-02
8.60071815E-02  1.12714996E+01  9.52785760E-02
8.63990138E-02  1.10895653E+01  9.32390243E-02
8.67908461E-02  1.11309795E+01  9.39298049E-02
8.71826783E-02  1.11520462E+01  9.29208174E-02
8.75745106E-02  1.11324978E+01  9.36032906E-02
8.79663429E-02  1.11791134E+01  9.32143182E-02
8.83581751E-02  1.10829258E+01  9.24540758E-02
8.87500074E-02  1.10841274E+01  9.22460929E-02
8.91418396E-02  1.09418364E+01  9.13025141E-02
8.95336719E-02  1.08177395E+01  9.09567773E-02
8.99255042E-02  1.07618141E+01  9.00357515E-02
9.03173364E-02  1.09390574E+01  9.06378850E-02
9.07091687E-02  1.08790102E+01  9.06615704E-02
9.11010009E-02  1.10170736E+01  9.04528946E-02
9.14928332E-02  1.08764648E+01  8.99742097E-02
9.18846655E-02  1.07637463E+01  8.87507200E-02
9.22764977E-02  1.08829060E+01  8.95689651E-02
9.26683300E-02  1.09088917E+01  9.10276175E-02
9.30601623E-02  1.07052116E+01  9.03112069E-02
9.34519945E-02  1.07342253E+01  9.08148661E-02
9.38438268E-02  1.07678013E+01  9.01300088E-02
9.42356590E-02  1.06777010E+01  9.06453654E-02
9.46274913E-02  1.06400251E+01  9.04854313E-02
9.50193236E-02  1.06212091E+01  8.98201466E-02
9.54111558E-02  1.07768888E+01  9.11008641E-02
9.58029881E-02  1.04416685E+01  8.79627913E-02
9.61948204E-02  1.05593605E+01  8.80344212E-02
9.65866526E-02  1.06137238E+01  8.76837894E-02
9.69784849E-02  1.05669842E+01  8.69570747E-02
9.73703171E-02  1.04794321E+01  8.70960504E-02
9.77621494E-02  1.04485788E+01  8.64997208E-02
9.81539817E-02  1.05112572E+01  8.66659135E-02
9.85458139E-02  1.04945288E+01  8.64428207E-02
9.89376462E-02  1.06201067E+01  8.75842273E-02
9.93294785E-02  1.05019293E+01  8.93498138E-02
9.97213107E-02  1.04905424E+01  8.93694460E-02
1.00113143E-01  1.03601561E+01  8.93581882E-02
1.00504975E-01  1.04892492E+01  9.00174081E-02
1.00896808E-01  1.04129868E+01  8.97938237E-02
1.01288640E-01  1.03871784E+01  9.08503458E-02
1.01680472E-01  1.03125200E+01  9.00596678E-02
1.02072304E-01  1.02920618E+01  8.89962539E-02
1.02464137E-01  1.04656582E+01  8.97092968E-02
1.02855969E-01  1.02622719E+01  8.86293799E-02
1.03247801E-01  1.01935368E+01  8.78296345E-02
1.03639633E-01  1.02315855E+01  8.80268663E-02
1.04031466E-01  1.03623180E+01  8.89248252E-02
1.04423298E-01  1.03176117E+01  8.86653289E-02
1.04815130E-01  1.02187090E+01  8.81054103E-02
1.05206962E-01  1.02005234E+01  8.78604949E-02
1.05598795E-01  1.02929754E+01  8.79259929E-02
1.05990627E-01  1.01071243E+01  8.72927085E-02
1.06382459E-01  1.03493271E+01  8.70306119E-02
1.06774291E-01  1.01628914E+01  8.60860199E-02
1.07166124E-01  1.01305380E+01  8.48732442E-02
1.07557956E-01  1.00457563E+01  8.43080580E-02
1.07949788E-01  1.00636425E+01  8.45028087E-02
1.08341620E-01  1.01738396E+01  8.39581192E-02
1.08733453E-01  1.01858988E+01  8.43887404E-02
1.09125285E-01  1.00930262E+01  8.27408433E-02
1.09517117E-01  1.01364594E+01  8.33437070E-02
1.09908950E-01  1.00662146E+01  8.27997401E-02
1.10300782E-01  1.00862741E+01  8.19941014E-02
1.10692614E-01  1.00762625E+01  8.23107585E-02
1.11084446E-01  9.94764423E+00  8.09983909E-02
1.11476279E-01  1.00037441E+01  8.11731294E-02
1.11868111E-01  1.00369682E+01  8.08041543E-02
1.12259943E-01  1.00433893E+01  8.06990787E-02
1.12651775E-01  9.95134735E+00  8.03285837E-02
1.13043608E-01  1.00428228E+01  8.00256655E-02
1.13435440E-01  9.90429211E+00  7.95480534E-02
1.13827272E-01  9.94989491E+00  7.91270733E-02
1.14219104E-01  9.97904778E+00  7.89950490E-02
1.14610937E-01  9.79968643E+00  7.86267817E-02
1.15002769E-01  9.94780159E+00  7.84801319E-02
1.15394601E-01  9.95087814E+00  7.89826885E-02
1.15786433E-01  1.00307121E+01  7.86124319E-02
1.16178266E-01  9.77182484E+00  7.79281110E-02
1.16570098E-01  9.78822899E+00  7.75136575E-02
1.16961930E-01  9.81679344E+00  7.69453645E-02
1.17353763E-01  9.90235138E+00  7.80123919E-02
1.17745595E-01  9.79786110E+00  7.65948966E-02
1.18137427E-01  9.79430008E+00  7.70202577E-02
1.18529259E-01  9.84212685E+00  7.65165836E-02
1.18921092E-01  9.72113895E+00  7.56858438E-02
1.19312924E-01  9.83136177E+00  7.66346455E-02
1.19704756E-01  9.59879208E+00  7.50317946E-02
1.20096588E-01  9.71930885E+00  7.58580565E-02
1.20488421E-01  9.67823410E+00  7.53198490E-02
1.20880253E-01  9.76434231E+00  7.52149820E-02
1.21272085E-01  9.87143040E+00  7.61574730E-02
1.21663917E-01  9.76610661E+00  7.50484392E-02
1.22055750E-01  9.78500175E+00  7.56461695E-02
1.22447582E-01  9.72118664E+00  7.45756477E-02
1.22839414E-01  9.62137508E+00  7.45551884E-02
1.23231246E-01  9.77765751E+00  7.51150325E-02
1.23623079E-01  9.77170372E+00  7.42199942E-02
1.24014911E-01  9.71938038E+00  7.45267123E-02
1.24406743E-01  9.74940205E+00  7.39482865E-02
1.24798575E-01  9.74354649E+00  7.43652210E-02
1.25190408E-01  9.74669838E+00  7.38555789E-02
1.25582240E-01  9.73701000E+00  7.36954734E-02
1.25974072E-01  9.68075085E+00  7.36674145E-02
1.26365905E-01  9.63496208E+00  7.28230625E-02
1.26757737E-01  9.69106674E+00  7.36245140E-02
1.27149569E-01  9.62229538E+00  7.28355944E-02
1.27541401E-01  9.55003834E+00  7.20475465E-02
1.27933234E-01  9.61372948E+00  7.25838467E-02
1.28325066E-01  9.59869194E+00  7.23097399E-02
1.28716898E-01  9.55084324E+00  7.21687302E-02
1.29108730E-01  9.60306644E+00  7.18007609E-02
1.29500563E-01  9.51022625E+00  7.13764578E-02
1.29892395E-01  9.57449532E+00  7.21602216E-02
1.30284227E-01  9.46523762E+00  7.10368082E-02
1.30676059E-01  9.63950157E+00  7.18027428E-02
1.31067892E-01  9.61565590E+00  7.11646304E-02
1.31459724E-01  9.55311966E+00  7.10077807E-02
1.31851556E-01  9.47371006E+00  7.10124522E-02
1.32243388E-01  9.50675297E+00  7.04281256E-02
1.32635221E-01  9.59736252E+00  7.07815513E-02
1.33027053E-01  9.52561474E+00  7.04982430E-02
1.33418885E-01  9.53227139E+00  7.06520751E-02
1.33810718E-01  9.48726940E+00  7.00286701E-02
1.34202550E-01  9.42168808E+00  6.93577901E-02
1.34594382E-01  9.52121544E+00  7.01722652E-02
1.34986214E-01  9.45789814E+00  6.97586834E-02
1.35378047E-01  9.48810768E+00  6.97447658E-02
1.35769879E-01  9.49520683E+00  6.93635345E-02
1.36161711E-01  9.44008732E+00  6.91270828E-02
1.36553543E-01  9.39044094E+00  6.88929558E-02
1.36945376E-01  9.35296917E+00  6.84451163E-02
1.37337208E-01  9.37573242E+00  6.85456544E-02
1.37729040E-01  9.34101868E+00  6.79944977E-02
1.38120872E-01  9.52646637E+00  6.87513500E-02
1.38512705E-01  9.44591808E+00  6.87162206E-02
1.38904537E-01  9.35202026E+00  6.75029382E-02
1.39296369E-01  9.44914055E+00  6.83536902E-02
1.39688201E-01  9.35623741E+00  6.76834136E-02
1.40080034E-01  9.30390644E+00  6.73295185E-02
1.40471866E-01  9.29706192E+00  6.73540980E-02
1.40863698E-01  9.36269188E+00  6.71510175E-02
1.41255531E-01  9.35904694E+00  6.71542436E-02
1.41647363E-01  9.29652500E+00  6.69942573E-02
1.42039195E-01  9.44102001E+00  6.72218427E-02
1.42431027E-01  9.44163609E+00  6.74179047E-02
1.42822860E-01  9.36066437E+00  6.66176230E-02
1.43214692E-01  9.30745983E+00  6.68892115E-02
1.43606524E-01  9.27962780E+00  6.66135475E-02
1.43998356E-01  9.39684963E+00  6.63860440E-02
1.44390189E-01  9.36196995E+00  6.74588755E-02
1.44782021E-01  9.36461449E+00  6.74849451E-02
1.45173853E-01  9.32271290E+00  6.78468645E-02
1.45565685E-01  9.31053638E+00  6.74871504E-02
1.45957518E-01  9.28570843E+00  6.79474398E-02
1.46349350E-01  9.36597538E+00  6.82575852E-02
1.46741182E-01  9.18783092E+00  6.77741170E-02
1.47133014E-01  9.22193718E+00  6.80701658E-02
1.47524847E-01  9.23162746E+00  6.78173080E-02
1.47916679E-01  9.31355095E+00  6.83049634E-02
1.48308511E-01  9.34381962E+00  6.84331506E-02
1.48700343E-01  9.23149586E+00  6.84679076E-02
1.49092176E-01  9.24201107E+00  6.81108013E-02
1.49484008E-01  9.22885132E+00  6.78078905E-02
1.49875840E-01  9.33775520E+00  6.88613057E-02
1.50267673E-01  9.36220074E+00  6.87079653E-02
1.50659505E-01  9.19222355E+00  6.80644065E-02
1.51051337E-01  9.15474796E+00  6.78744242E-02
1.51443169E-01  9.18628120E+00  6.68256730E-02
1.51835002E-01  9.23753929E+00  6.73233494E-02
1.52226834E-01  9.33619976E+00  6.68356419E-02
1.52618666E-01  9.27155018E+00  6.66517988E-02
1.53010498E-01  9.15764809E+00  6.56314716E-02
1.53402331E-01  9.25918388E+00  6.65439889E-02
1.53794163E-01  9.22892380E+00  6.58403113E-02
1.54185995E-01  9.11814308E+00  6.50334433E-02
1.54577827E-01  9.23825169E+00  6.53848127E-02
1.54969660E-01  9.21052456E+00  6.51363879E-02
1.55361492E-01  9.17991543E+00  6.54207990E-02
1.55753324E-01  9.09599400E+00  6.44199327E-02
1.56145156E-01  9.17664337E+00  6.45874217E-02
1.56536989E-01  9.07716274E+00  6.42511249E-02
1.56928821E-01  9.07563210E+00  6.41439483E-02
1.57320653E-01  9.21461773E+00  6.48097619E-02
1.57712486E-01  9.13053513E+00  6.37346804E-02
1.58104318E-01  9.12739277E+00  6.38232455E-02
1.58496150E-01  9.19969082E+00  6.42189831E-02
1.58887982E-01  9.18740654E+00  6.37353808E-02
1.59279815E-01  9.18932533E+00  6.39971048E-02
1.59671647E-01  9.10657597E+00  6.30246848E-02
1.60063479E-01  9.19616413E+00  6.38791919E-02
1.60455311E-01  9.12975407E+00  6.33262917E-02
1.60847144E-01  9.08323002E+00  6.29717857E-02
1.61238976E-01  9.13647366E+00  6.30326569E-02
1.61630808E-01  9.12034035E+00  6.25841618E-02
1.62022640E-01  9.17533684E+00  6.34292066E-02
1.62414473E-01  9.15165806E+00  6.27591833E-02
1.62806305E-01  9.13460350E+00  6.25130087E-02
1.63198137E-01  9.17786312E+00  6.28222972E-02
1.63589969E-01  9.04724693E+00  6.20679855E-02
1.63981802E-01  9.05622482E+00  6.23781495E-02
1.64373634E-01  9.19215202E+00  6.23515695E-02
1.64765466E-01  9.06663036E+00  6.17163293E-02
1.65157298E-01  9.08911896E+00  6.20276816E-02
1.65549131E-01  8.98431110E+00  6.15262724E-02
1.65940963E-01  9.04426003E+00  6.17964156E-02
1.66332795E-01  9.14686680E+00  6.14756532E-02
1.66724628E-01  8.92578793E+00  6.10568114E-02
1.67116460E-01  8.90695190E+00  6.10179715E-02
1.67508292E-01  8.90268993E+00  6.06876239E-02
1.67900124E-01  9.01401806E+00  6.10408336E-02
1.68291957E-01  9.04588223E+00  6.07859604E-02
1.68683789E-01  9.08666992E+00  6.15412854E-02
1.69075621E-01  9.08186626E+00  6.08822331E-02
1.69467453E-01  9.06470966E+00  6.07877113E-02
1.69859286E-01  9.11249161E+00  6.09602779E-02
1.70251118E-01  9.06864548E+00  6.06778264E-02
1.70642950E-01  9.01474380E+00  6.08313344E-02
1.71034782E-01  9.10642052E+00  6.05228059E-02
1.71426615E-01  9.04712200E+00  6.01446442E-02
1.71818447E-01  9.01599407E+00  6.01133071E-02
1.72210279E-01  9.02323151E+00  6.00655079E-02
1.72602111E-01  9.07568645E+00  6.02520443E-02
1.72993944E-01  9.01566887E+00  5.96371442E-02
1.73385776E-01  8.97169781E+00  5.96682876E-02
1.73777608E-01  9.03013992E+00  5.99576011E-02
1.74169441E-01  9.01343822E+00  5.94315641E-02
1.74561273E-01  8.92415333E+00  5.92643283E-02
1.74953105E-01  9.03798389E+00  5.92466816E-02
1.75344937E-01  9.06356049E+00  5.97140379E-02
1.75736770E-01  8.96090889E+00  5.91546819E-02
1.76128602E-01  8.94443417E+00  5.86447790E-02
1.76520434E-01  8.97700405E+00  5.88874444E-02
1.76912266E-01  8.94277000E+00  5.85722066E-02
1.77304099E-01  9.08250904E+00  5.93704171E-02
1.77695931E-01  9.05786800E+00  5.88918664E-02
1.78087763E-01  9.01959896E+00  5.86442910E-02
1.78479595E-01  8.93399525E+00  5.86002693E-02
1.78871428E-01  9.08019733E+00  5.87853603E-02
1.79263260E-01  8.90710831E+00  5.83223738E-02
1.79655092E-01  8.96559238E+00  5.82697503E-02
1.80046924E-01  8.98952007E+00  5.83255738E-02
1.80438757E-01  8.87952900E+00  5.81992120E-02
1.80830589E-01  8.85466003E+00  5.77233732E-02
1.81222421E-01  8.92934132E+00  5.80537692E-02
1.81614254E-01  8.90588379E+00  5.75989410E-02
1.82006086E-01  8.88641930E+00  5.79144135E-02
1.82397918E-01  8.93037033E+00  5.84221184E-02
1.82789750E-01  8.93987942E+00  5.83421774E-02
1.83181583E-01  8.90986347E+00  5.85681126E-02
1.83573415E-01  8.90629292E+00  5.86016439E-02
1.83965247E-01  9.00062180E+00  5.94051890E-02
1.84357079E-01  8.96546555E+00  5.87511100E-02
1.84748912E-01  8.81369400E+00  5.85566126E-02
1.85140744E-01  8.99233627E+00  5.91127947E-02
1.85532576E-01  8.99772263E+00  5.93614951E-02
1.85924408E-01  8.96809101E+00  5.94735481E-02
1.86316241E-01  8.88622284E+00  5.87179698E-02
1.86708073E-01  8.93373871E+00  5.92665933E-02
1.87099905E-01  8.93965721E+00  5.92980273E-02
1.87491737E-01  9.01797771E+00  5.94640747E-02
1.87883570E-01  8.88223934E+00  5.91308922E-02
1.88275402E-01  8.89984989E+00  5.89239001E-02
1.88667234E-01  8.98320389E+00  5.97844906E-02
1.89059066E-01  8.85980415E+00  5.88603616E-02
1.89450899E-01  8.98218060E+00  5.89670911E-02
1.89842731E-01  8.93127060E+00  5.84730692E-02
1.90234563E-01  8.90637112E+00  5.82028702E-02
1.90626396E-01  8.90567303E+00  5.86140603E-02
1.91018228E-01  8.87780666E+00  5.75765222E-02
1.91410060E-01  8.93429852E+00  5.78784160E-02
1.91801892E-01  8.89657784E+00  5.74558973E-02
1.92193725E-01  8.86078644E+00  5.73829263E-02
1.92585557E-01  8.91159439E+00  5.76974452E-02
1.92977389E-01  8.87717342E+00  5.69108017E-02
1.93369221E-01  8.85716152E+00  5.71810678E-02
1.93761054E-01  8.91310692E+00  5.71094938E-02
1.94152886E-01  8.91050243E+00  5.70284575E-02
1.94544718E-01  8.85063744E+00  5.68470918E-02
1.94936550E-01  8.86116886E+00  5.62991314E-02
1.95328383E-01  8.78126144E+00  5.65932654E-02
1.95720215E-01  8.85003090E+00  5.64762652E-02
1.96112047E-01  8.86290836E+00  5.63454516E-02
1.96503879E-01  8.78512383E+00  5.61983958E-02
1.96895712E-01  8.80800915E+00  5.57636470E-02
1.97287544E-01  8.76122284E+00  5.62739447E-02
1.97679376E-01  8.81510544E+00  5.57471626E-02
1.98071209E-01  8.82681942E+00  5.58335260E-02
1.98463041E-01  8.84171581E+00  5.58217615E-02
1.98854873E-01  8.92703724E+00  5.58747984E-02
1.99246705E-01  8.82052422E+00  5.59821762E-02
1.99638538E-01  8.83174133E+00  5.53542897E-02
2.00030370E-01  8.82017803E+00  5.54914773E-02
2.00422202E-01  8.91810894E+00  5.59649058E-02
2.00814034E-01  8.81317711E+00  5.52966148E-02
2.01205867E-01  8.79045677E+00  5.50825484E-02
2.01597699E-01  8.87882233E+00  5.51596694E-02
2.01989531E-01  8.90001488E+00  5.55016547E-02
2.02381363E-01  8.81595325E+00  5.50491959E-02
2.02773196E-01  8.83456993E+00  5.50037622E-02
2.03165028E-01  8.73748112E+00  5.47570474E-02
2.03556860E-01  8.79830170E+00  5.46858273E-02
2.03948692E-01  8.79227638E+00  5.47882468E-02
2.04340525E-01  8.88182354E+00  5.47780879E-02
2.04732357E-01  8.86546516E+00  5.47647588E-02
2.05124189E-01  8.75084305E+00  5.42360172E-02
2.05516021E-01  8.81186867E+00  5.44981807E-02
2.05907854E-01  8.78351593E+00  5.42647392E-02
2.06299686E-01  8.74785805E+00  5.40372282E-02
2.06691518E-01  8.81080151E+00  5.42586036E-02
2.07083351E-01  8.82210732E+00  5.41223399E-02
2.07475183E-01  8.78490353E+00  5.41340262E-02
2.07867015E-01  8.86835670E+00  5.40854037E-02
2.08258847E-01  8.79691219E+00  5.38584180E-02
2.08650680E-01  8.74644470E+00  5.35805784E-02
2.09042512E-01  8.76659966E+00  5.35985492E-02
